time,cumulative_progress,automation_fraction,progress_rate,software_progress_rate,coding_labor,research_stock,research_effort,experiment_capacity,human_only_experiment_capacity,human_only_progress_rate,ai_labor_contribution,human_labor_contribution,ai_software_progress_multiplier,training_compute,software_efficiency,effective_compute,inference_compute,experiment_compute
# AC Level Reached at:,Time: 2030.4235,Progress Level: 28.6934

2012.0,0.0,1.822140333899006e-05,1.5713263815766227,0.9713263815766227,13.369746284572628,0.16345895833976073,0.10790961495957094,0.10790961495956708,0.10790492590561822,1.5712841740142394,0.003872624572625938,13.365873660000002,1.0000434558110816,18.661999999999924,-12.696364765526733,5.9656352344731935,0.0016236718380000005,0.0029147715089999993
2012.1,0.157131872145872,1.9599104114486614e-05,1.571330107394573,0.971330107394573,13.725192232256815,0.17461786489482012,0.11527675836861828,0.11527675836861416,0.11527171197020276,1.5712875860851585,0.004005114662815501,13.721187117593999,1.0000437786802008,18.72199999999987,-12.599232893380806,6.122767106619065,0.0018415020236120458,0.003348193237694971
2012.2,0.3142646519302723,2.108097824815664e-05,1.5713467873182434,0.9713467873182434,14.090088009533078,0.1865360722590061,0.12314686702521875,0.12314686702521435,0.12314143634514468,1.571303951688186,0.004141912385943414,14.085946097147135,1.0000441015494237,18.781999999999954,-12.502100113596487,6.2798998864034665,0.0020885560884922045,0.0038460640644850906
2012.3,0.471402418423981,2.267494595718474e-05,1.5713930285003237,0.9713930285003237,14.464684848883369,0.19926166978779056,0.1315542790938032,0.13155427909379852,0.1315484351823712,1.571349877225741,0.004283153952293617,14.460401694931075,1.000044424418751,18.8419999999999,-12.404962347102725,6.437037652897175,0.00236875467897698,0.004417967464238247
2012.4,0.628543999776766,2.4389476693039937e-05,1.5714313428945264,0.9714313428945264,14.849240661016664,0.2128571519196321,0.14053567696461056,0.14053567696460553,0.1405293887103826,1.5713878763003049,0.00442897874504844,14.844811682271615,1.0000447472881828,18.90199999999998,-12.307820765750021,6.59417923424996,0.0026865444313864217,0.005074911958775969
2012.5,0.7856882241369662,2.6233678071318737e-05,1.5714492831808475,0.9714492831808477,15.244020213394576,0.22738501309286935,0.15013024750574322,0.15013024750573786,0.1501234814419675,1.5714055019448283,0.004579530405644405,15.239440682988931,1.0000450701577186,18.961999999999925,-12.210676541389766,6.751323458610159,0.003046968538307411,0.005829543019
2012.6,0.9428339196539923,2.8217343742385153e-05,1.571453935281943,0.9714539352819431,15.64929531252915,0.2429077477459326,0.16037985279705722,0.16037985279705147,0.16037257302736066,1.5714098402114542,0.004734956961222281,15.644560355567927,1.0000453930273587,19.02199999999987,-12.113530845872686,6.908469154127186,0.0034557467819894116,0.006696386476538641
2012.7,1.099967685155371,3.035083266101201e-05,1.5713743435333316,0.9713743435333315,16.06534498842715,0.25951266643756865,0.17132921296164783,0.1713292129616417,0.17132138091776147,1.5713299386922004,0.004895408264562917,16.060449580162587,1.000045715897103,19.08199999999995,-12.016397080371389,7.065602919628564,0.003919366304933186,0.00769212813028969
2012.8,1.2570887266356028,3.2645435365456336e-05,1.571295434732939,0.9712954347329392,16.492455691953463,0.2772524865913475,0.18302610130713085,0.1830261013071243,0.18301767547026018,1.5712507199254802,0.005061041382248277,16.487394650571215,1.0000460387669519,19.141999999999896,-11.919276038891102,7.222723961108798,0.0044451845581689065,0.008835934929992212
2012.9,1.4142237809037042,3.511373876020071e-05,1.5713631107151174,0.9713631107151174,16.93092149587904,0.296160271496282,0.19552155261914225,0.19552155261913526,0.19551248837276855,1.5713180789811263,0.005232024554246095,16.925689471324795,1.0000463616369049,19.20199999999998,-11.822140984623083,7.379859015376898,0.0050415460609839055,0.010149823919293042
2013.0,1.5713702123650026,3.776886212591844e-05,1.5714785634368833,0.9714785634368833,17.38104428463812,0.3163419532232812,0.20887008580533004,0.20887008580532257,0.20886033529832426,1.5714332127180621,0.005408524638117029,17.37563576,1.0000466845069618,19.261999999999926,-11.72499455316173,7.537005446838197,0.005717914825,0.01165908604
2013.1,1.7285253854258982,4.06249098051365e-05,1.5715809194763115,0.9715809194763116,17.843133968428937,0.3379034638433814,0.22312994193393149,0.22312994193392352,0.22311945376022205,1.5715352505295082,0.005590713550958526,17.83754325487798,1.0000470074881516,19.32199999999987,-11.62783938010078,7.69416061989909,0.006485024544225036,0.013392772954628034
2013.2,1.885686664492791,4.369704444567849e-05,1.571639802044148,0.971639802044148,18.317508696720925,0.36095073542763145,0.23836333837518048,0.23836333837517196,0.238352057152822,1.57159381642939,0.0057787684191836775,18.31172992830174,1.0000473304694455,19.38199999999995,-11.530678101033969,7.851321898965985,0.007355048934156373,0.015384256261503039
2013.3,2.0428514139710083,4.700156561288363e-05,1.5716490038648905,0.9716490038648904,18.80449507715713,0.3855897000469216,0.25463674001490866,0.25463674001489955,0.25462460640059464,1.5716027041272642,0.005972871732755181,18.798522205424376,1.0000476533398153,19.441999999999897,-11.433513351555696,8.008486648444201,0.008341794923813031,0.01767186986006022
2013.4,2.2000169982673077,5.055599415648011e-05,1.5716210828145318,0.9716210828145319,19.304428400473043,0.411926289772359,0.2720211494362893,0.2720211494362796,0.2720080995632655,1.5715744705133383,0.006173211503682552,19.29825518896936,1.0000479763213177,19.50199999999998,-11.336347767259479,8.165652232740502,0.009460921765975204,0.020299647837541415
2013.5,2.3571807817870165,5.437916274468652e-05,1.5715827568774359,0.9715827568774359,19.81765287133221,0.44006643667481904,0.29059241666494734,0.29059241666493696,0.2905783819792996,1.5715358325332982,0.006379981429368797,19.811272889902842,1.0000482993029245,19.561999999999927,-11.239183983739716,8.322816016260209,0.01073018954306338,0.023318172077499994
2013.6,2.5143360391226652,5.8491202047848836e-05,1.5715382188540694,0.9715382188540695,20.34452184417592,0.47013194310090395,0.3104315701103197,0.3104315701103086,0.3104164770371865,1.5714909830095551,0.0065933799207869015,20.337928464255132,1.0000486221736071,19.621999999999872,-11.142028726404012,8.479971273595858,0.012169741012354596,0.026785545906384316
2013.7,2.6714623733040623,6.291332340320038e-05,1.571394433676186,0.971394433676186,20.885398063608882,0.5023028516427809,0.33162517002718167,0.3316251700271698,0.3316089395404921,1.5713468914331976,0.0068136073825328936,20.87858445622635,1.0000489450443941,19.681999999999952,-11.044902392222697,8.637097607777257,0.013802421263245062,0.030768512519707296
2013.8,2.8286042697379177,6.767023913176924e-05,1.5714315782077062,0.9714315782077062,21.440653936687546,0.5365752555411646,0.35426568647663353,0.3542656864766209,0.3542482334620487,1.571383720314217,0.007040888933346423,21.4336130477542,1.0000492679152853,19.741999999999898,-10.947760495788788,8.794239504211113,0.0156541402594044,0.03534373971633114
2013.9,2.985760923073602,7.278730264607533e-05,1.5715365444692986,0.9715365444692986,22.010671758597642,0.5731460713222654,0.37845190227059067,0.3784519022705771,0.3784331355348458,1.5714883677539115,0.007275443868753229,22.00339631472889,1.0000495907862808,19.80199999999998,-10.850603842453186,8.951396157546796,0.01775428401926359,0.04059929567073007
2014.0,3.1429315279590555,7.82917855073918e-05,1.5716370639420567,0.9716370639420567,22.595843988148975,0.6122122155119708,0.4042893445823421,0.4042893445823277,0.40426916609453795,1.5715885685590014,0.0075174981489780635,22.588326489999996,1.0000499138794374,19.861999999999924,-10.753433237567677,9.10856676243225,0.020136180959999996,0.046636344149999995
2014.1,3.3001152790432906,8.421302221116712e-05,1.5718587506402613,0.9718587506402613,23.196573517234064,0.6539706046364151,0.43196405406805927,0.43196405406804383,0.43194235475660464,1.5718099302222046,0.007767284597623103,23.18880623263644,1.0000502367506414,19.92199999999987,-10.656249486483388,9.265750513516483,0.022831180379815574,0.05359139117374262
2014.2,3.45731137097532,9.058256585721728e-05,1.5720236283221247,0.9720236283221249,23.81327395045069,0.6986181552217567,0.4615331723384005,0.46153317233838403,0.46150983864864936,1.5719744858138125,0.008025043107174668,23.805248907343515,1.0000505598440073,19.981999999999953,-10.55905339455144,9.422946605448512,0.025886874903006663,0.06158366956681799
2014.3,3.6145189984030837,9.743435551784292e-05,1.5721391350567697,0.9721391350567696,24.446369887667803,0.7463517837938467,0.49312637697827566,0.493126376978258,0.4931012867235974,1.5720896726479372,0.008291020849135577,24.438078866818667,1.0000508828264485,20.0419999999999,-10.461845767123622,9.580154232876275,0.029351539477834834,0.07076786540245676
2014.4,3.7717373559759526,0.00010480489617720857,1.572228369018081,0.972228369018081,25.096297217092037,0.7973684068789565,0.5268822220423306,0.5268822220423117,0.526855244192895,1.5721785881952695,0.00856547249126649,25.08773174460077,1.0000512058089939,20.10199999999998,-10.364627409550835,9.737372590449148,0.03327991010684265,0.0813217336486918
2014.5,3.9289656383418663,0.00011273345217923703,1.5723259567910959,0.9723259567910959,25.76350341536508,0.8518649410029082,0.5629487459577699,0.5629487459577498,0.5629197394089575,1.5722758566345358,0.00884866042092014,25.75465475494416,1.0000515289026726,20.161999999999924,-10.267399127184866,9.894600872815062,0.037734048585614806,0.09344953851606634
2014.6,4.086173594371525,0.00012126059907518756,1.5722869139907332,0.9722869139907332,26.448447844993726,0.9102139653393369,0.6014841210187654,0.6014841210187438,0.6014529347098944,1.5722365019533568,0.009140844307228946,26.439307000686497,1.0000518519964554,20.22199999999987,-10.170191171155153,10.05180882884472,0.04278432297714594,0.10738600687721866
2014.7,4.243404973009595,0.00013043407900256287,1.5723972019906811,0.9723972019906812,27.15160210767927,0.9724102876593806,0.6426573468607308,0.6426573468607079,0.6426238180036368,1.572346469875097,0.009442318393169558,27.1421597892861,1.000052175090343,20.281999999999954,-10.072959792517164,10.209040207482786,0.04851051931149243,0.12340087127402032
2014.8,4.400659384599901,0.00014030295174274348,1.5725870343020074,0.9725870343020074,27.873450327476313,1.0387716281550614,0.6866489911667045,0.68664899116668,0.6866129454908232,1.572535978293141,0.009753370216163404,27.86369695726015,1.0000524981843344,20.3419999999999,-9.975705380926804,10.366294619073095,0.0550031020737912,0.1418040904397666
2014.9,4.5579301844842055,0.00015091956549822684,1.572783689910858,0.9727836899108581,28.614489496846534,1.1096540013571303,0.7336519823870232,0.733651982386997,0.7336132322720423,1.5727323093098171,0.010074293582569283,28.604415203263965,1.0000528212784308,20.40199999999998,-9.878434581042582,10.5235654189574,0.062364643394449006,0.16295184837717838
2015.0,4.7152107280028375,0.0001623401451095506,1.5729473340383477,0.9729473340383477,29.37522982101896,1.185413421795713,0.7838724554698112,0.7838724554697832,0.7838307993912705,1.5728956302563706,0.010405391018956323,29.364824430000002,1.0000531444836602,20.461999999999925,-9.781154037523894,10.680845962476031,0.07071144352,0.1872534481
2015.1,4.872494370497201,0.00017462507130305607,1.5728385718700726,0.9728385718700725,30.156195070061898,1.2664059040014135,0.8373363393870932,0.8373363393870632,0.8372915714662525,1.5727865593655406,0.0107469740230286,30.14544809603887,1.0000534676889943,20.52199999999987,-9.683870395029476,10.838129604970394,0.08021925955902455,0.21506781238603584
2015.2,5.0297744673087,0.00018783917920412355,1.5726900444848568,0.9726900444848569,30.95792293712742,1.3529874625048823,0.8944467172963863,0.8944467172963543,0.8943986070264601,1.5726377256830117,0.011099363320408173,30.946823573807013,1.0000537907834035,20.58199999999995,-9.58659029821806,10.995409701781893,0.09100549053817418,0.24701368329318193
2015.3,5.187044373777664,0.0002020520773578773,1.5725242555097063,0.9725242555097064,31.780965410942926,1.4455141118361738,0.9554522973523248,0.9554522973522906,0.9554005970605739,1.5724716314406129,0.011462889130253728,31.769502521812672,1.0000541140999755,20.641999999999896,-9.48932039174904,11.152679608250857,0.1032420313228835,0.283704749014348
2015.4,5.344297445245855,0.00021733848857065965,1.5723751832214132,0.9723751832214134,32.62588915509508,1.544341866526159,1.0206187507502014,1.020618750750165,1.020563194527224,1.5723222530822978,0.011837891437060932,32.61405126365802,1.0000544371945934,20.70199999999998,-9.392067320280931,11.309932679719049,0.11712388965374794,0.32584585412536604
2015.5,5.501510565888175,0.00023377682817827937,1.57212591852949,0.9721259185294902,33.493275890589,1.6500964218621323,1.0902298691643233,1.0902298691642842,1.090170171528523,1.572072687902959,0.012224712713653219,33.481051177875344,1.000054760178287,20.761999999999926,-9.294854199638557,11.467145800361369,0.1328722938888825,0.37424653982540906
2015.6,5.658710283307584,0.0002514566300139075,1.5719898359172313,0.9719898359172313,34.383571628140814,1.7628865636427464,1.1645880317279218,1.1645880317278803,1.164524654465383,1.5719369399116934,0.012472529985501524,34.37109909815531,1.0000572753243822,20.82199999999987,-9.197654482219093,11.624345517780778,0.15073821861182185,0.42983659542712677
2015.7,5.815911102235306,0.00027047330868337885,1.5719844817159683,0.9719844817159683,35.29908867686706,1.8831455038835019,1.2440259517746985,1.2440259517746541,1.243950444574159,1.5719254863010943,0.014280952671462899,35.284807724195595,1.0000630563094575,20.88199999999995,-9.100453663291454,11.7815463367085,0.17100638429011936,0.4936839198423434
2015.8,5.97311237349058,0.00029092782478417543,1.5720133712299909,0.972013371229991,36.23896203587691,2.011537111636679,1.3288823097462774,1.32888230974623,1.3287934269364676,1.5719483577378797,0.01615599240655996,36.22280604347035,1.0000688373279505,20.941999999999897,-9.003252392036124,11.938747607963773,0.1939997947254377,0.5670150361875012
2015.9,6.130313447894074,0.0003129287428681752,1.5720227921958274,0.9720227921958274,37.2038428242427,2.148725255955691,1.4195267091097465,1.4195267091096957,1.4194230783517656,1.5719518308972242,0.01810306000928108,37.18573976423342,1.0000746182688305,21.00199999999998,-8.906051317632713,12.095948682367268,0.22008488460683362,0.6512386536014513
2016.0,6.287513676265027,0.00033659280142253357,1.5719880777216728,0.971988077721673,38.19439908864637,2.2953738058927406,1.5163539631127505,1.5163539631126963,1.516234075291312,1.5719112292180357,0.02012732864636746,38.17427176,1.0000803993541598,21.061999999999927,-8.808851089261704,12.25314891073822,0.2496773592,0.7479727289
2016.1,6.444712409423749,0.0003620455252286242,1.571981827464153,0.9719818274641531,39.211317038192824,2.452146630500956,1.6199097251630363,1.6199097251629784,1.6197719082328956,1.5718991342439836,0.02223451226041817,39.189082525932406,1.0000861803618748,21.121999999999872,-8.711652356102928,12.410347643896943,0.28360578789106633,0.8592222401247053
2016.2,6.6019089981905505,0.00038942188320303017,1.571945615725011,0.9719456157250108,40.255299172903996,2.619707598833556,1.7305375064274788,1.7305375064274169,1.730379942021005,1.5718571206571852,0.024428525787520528,40.230870647116475,1.0000919612919736,21.181999999999952,-8.614455767336208,12.567544232663744,0.3221447198218196,0.9870184157795026
2016.3,6.759102793384672,0.0004188669950474476,1.5719086154254076,0.9719086154254075,41.327067465552275,2.798720579942607,1.848720277023828,1.8487202770237618,1.848540973561364,1.5718143520681838,0.02671418593913444,41.30035327961314,1.000097742144455,21.241999999999898,-8.517261972142032,12.724738027857866,0.3659206720735531,1.1338223192944568
2016.4,6.916286693875969,0.0004505355424387585,1.5717921619331425,0.9717921619331426,42.42736282018855,2.990210463820856,1.9749739890341491,1.9749739890340785,1.9747707679074495,1.5716921663387227,0.02909617608325732,42.39826664410529,1.000103522697248,21.30199999999998,-8.420078071650817,12.881921928349161,0.41564529856289273,1.3024610596706998
2016.5,7.073457456418296,0.00048459439148746287,1.5717024131999393,0.9717024131999394,43.556945713103566,3.194714348747123,2.1098498293128825,2.109849829312807,2.1096203094723567,1.5715967066327021,0.031579180418475516,43.52536653268509,1.0001093028393118,21.361999999999924,-8.322907309108436,13.03909269089149,0.47212695920786835,1.4961822351615097
2016.6,7.230628476869159,0.0005212268076248275,1.5717766978593848,0.9717766978593849,44.71768126797419,3.4126407196925492,2.2539448261522077,2.2539448261521273,2.2536782079583433,1.5716617467989424,0.03525243882364748,44.682428829150545,1.0001187439838157,21.42199999999987,-8.225736288657519,13.196263711342352,0.5362838612190866,1.7187164746244812
2016.7,7.387803328817836,0.0005606279977541787,1.5719043307758425,0.9719043307758425,45.909480337477405,3.645234348103153,2.4078820133887113,2.407882013388625,2.4075732662357185,1.57177970976312,0.039230294368628904,45.870250043108776,1.0001286255914108,21.48199999999995,-8.128561436708923,13.35343856329103,0.6091589861478572,1.974349280940139
2016.8,7.544985585852536,0.0006030080858043222,1.572017178758066,0.972017178758066,47.13304079693363,3.893740005423349,2.5723325961289514,2.5723325961288594,2.5719772256287134,1.571882893544915,0.0433929386572558,47.08964785827637,1.000138507962871,21.541999999999895,-8.031379179674168,13.51062082032573,0.6919370453569993,2.2680035600399377
2016.9,7.702178821562895,0.0006485932636829375,1.5720796706691385,0.9720796706691386,48.38920937911567,4.159402463099744,2.7480146064764694,2.7480146064763713,2.7476076986177707,1.57193573152986,0.04774768373222571,48.341461695383444,1.0001483910982174,21.60199999999998,-7.934185943963891,13.66781405603609,0.7859637395569871,2.60533442487242
