time,cumulative_progress,automation_fraction,progress_rate,software_progress_rate,coding_labor,research_stock,research_effort,experiment_capacity,human_only_experiment_capacity,human_only_progress_rate,ai_labor_contribution,human_labor_contribution,ai_software_progress_multiplier,training_compute,software_efficiency,effective_compute,inference_compute,experiment_compute
# AC Level Reached at:,Time: 2030.4451,Progress Level: 29.8772

2013.6,2.823915913283598,3.105570692981421e-05,1.7589332115286735,1.1589332115286735,20.344141489837813,0.21694423125860499,0.1774545797983897,0.17745457979838333,0.0,1.7589107538325037,0.006213025582681553,20.337928464255132,1.0000523506776877,19.621999999999872,-12.160984234435414,7.461015765564458,0.012169741012354596,0.026785545906384316
2013.7,2.9997622574157687,3.374488062145961e-05,1.7580108276417663,1.1580108276417662,20.885013865016422,0.23540550330078058,0.19240215363925622,0.19240215363924934,0.0,1.7579879688573299,0.006429408790072699,20.87858445622635,1.0000527710094953,19.681999999999952,-12.045137890303327,7.636862109696626,0.013802421263245062,0.030768512519707296
2013.8,3.1755108626561115,3.666521484872783e-05,1.7569681050161954,1.1569681050161953,21.440265924478656,0.2554378098990339,0.20858701340319113,0.20858701340318367,0.0,1.7569448423696827,0.006652876724455581,21.4336130477542,1.0000531911077972,19.741999999999898,-11.929389285062928,7.8126107149369695,0.0156541402594044,0.03534373971633114
2013.9,3.3511552753158043,3.983630992801457e-05,1.7558204634359575,1.1558204634359577,22.0102799651198,0.2771709682878063,0.22610950307865696,0.22610950307864888,0.0,1.7557967939333619,0.0068836503909111,22.00339631472889,1.0000536109571676,19.80199999999998,-11.81374487240332,7.988255127596663,0.01775428401926359,0.04059929567073007
2014.0,3.5266890417044268,4.327939379160347e-05,1.7546219026771128,1.154621902677113,22.595448447412114,0.30073479570134865,0.24507791039770108,0.2450779103976923,0.0,1.7545978222803433,0.007121957412117297,22.588326489999996,1.0000540305421808,19.861999999999924,-11.698211106014641,8.163788893985284,0.020136180959999996,0.046636344149999995
2014.1,3.7020918166207775,4.701714474434934e-05,1.7535426781057133,1.1535426781057132,23.196174260361573,0.3263036153050159,0.2656661669768274,0.2656661669768179,0.0,1.7535181783834135,0.007368027725132009,23.18880623263644,1.0000544498142026,19.92199999999987,-11.582808331098235,8.339191668901634,0.022831180379815574,0.05359139117374262
2014.2,3.8773874151680103,5.107509996559952e-05,1.7525215404800178,1.152521540480018,23.812871019803513,0.35399021606131775,0.28795260185499827,0.287952601854988,0.0,1.7524966149111023,0.00762211245999822,23.805248907343515,1.000054868830161,19.981999999999953,-11.467512732551086,8.514487267448867,0.025886874903006663,0.06158366956681799
2014.3,4.052599270889004,5.548107726840299e-05,1.751629837665877,1.1516298376658771,24.445963337691488,0.38394093216538466,0.31207431130057844,0.3120743113005673,0.0,1.7516044780208673,0.007884470872820515,24.438078866818667,1.000055287646069,20.0419999999999,-11.352300876830036,8.689699123169863,0.029351539477834834,0.07076786540245676
2014.4,4.227719295368475,6.0264500398959374e-05,1.7507085710174182,1.150708571017418,25.095887104307987,0.4163905110716895,0.33817918193002616,0.33817918193001406,0.0,1.750682772440952,0.008155359707217258,25.08773174460077,1.0000557062425912,20.10199999999998,-11.237180852350647,8.864819147649335,0.03327991010684265,0.0813217336486918
2014.5,4.402739400189542,6.545722352230736e-05,1.7496821558609543,1.1496821558609545,25.763089798283726,0.4515737002344207,0.36642671451752207,0.36642671451750897,0.0,1.7496559152213775,0.008435043339567017,25.75465475494416,1.0000561246003956,20.161999999999924,-11.122160747529525,9.0398392524704,0.037734048585614806,0.09344953851606634
2014.6,4.577651496936525,7.109372516408814e-05,1.7485375056861892,1.1485375056861893,26.448030794683454,0.4897252471079847,0.39698890840111517,0.39698890840110096,0.0,1.7485108202487973,0.008723793996956886,26.439307000686497,1.0000565427001464,20.22199999999987,-11.007248650782488,9.214751349217384,0.04278432297714594,0.10738600687721866
2014.7,4.752447497193737,7.721131686933042e-05,1.747306920709459,1.1473069207094588,27.151181681266966,0.5310798991468149,0.43005121074756725,0.43005121074755187,0.0,1.7472797870887846,0.009021891980864893,27.1421597892861,1.0000569605225087,20.281999999999954,-10.892452650525357,9.389547349474597,0.04851051931149243,0.12340087127402032
2014.8,4.927119312544302,8.385036761381972e-05,1.7460541526324342,1.1460541526324342,27.873026583157348,0.5758724038050591,0.465813535214434,0.4658135352144174,0.0,1.74602656598519,0.009329625897198213,27.86369695726015,1.0000573780481499,20.3419999999999,-10.777780835174738,9.564219164825161,0.0550031020737912,0.1418040904397666
2014.9,5.101650372855853,9.105418035819104e-05,1.7446179449852814,1.1446179449852814,28.61406249277161,0.6244712960862763,0.5044913548427746,0.5044913548427566,0.0,1.7445899044269662,0.00964728950764382,28.604415203263965,1.000057795237461,20.40199999999998,-10.663249774863269,9.738750225136712,0.062364643394449006,0.16295184837717838
2015.0,5.276046616664762,9.887054175956046e-05,1.7433915112567298,1.1433915112567297,29.3747996242183,0.67696926862213,0.5463168743562024,0.5463168743561828,0.0,1.7433630062928342,0.009975194218299066,29.364824430000002,1.0000582121046355,20.461999999999925,-10.548853531054306,9.91314646894562,0.07071144352,0.1872534481
2015.1,5.450303878083608,0.00010735077147674243,1.7419165913643795,1.1419165913643796,30.155761752854026,0.7337427077016234,0.5913694406484614,0.5913694406484403,0.0,1.7418876241168135,0.010313656815156946,30.14544809603887,1.000058628639717,20.52199999999987,-10.434596269635405,10.087403730364468,0.08021925955902455,0.21506781238603584
2015.2,5.624415758440543,0.00011655028046676026,1.7404094333026623,1.1404094333026622,30.957486576399965,0.7952075277112218,0.6400619067284298,0.6400619067284069,0.0,1.7403799993520224,0.010663002592952608,30.946823573807013,1.0000590448274085,20.58199999999995,-10.320484389278551,10.261515610721403,0.09100549053817418,0.24701368329318193
2015.3,5.79837585906253,0.00012652898875739236,1.7388238686570383,1.1388238686570382,31.78052608830516,0.861779643036966,0.6926813412459089,0.6926813412458841,0.0,1.7387939648142972,0.01102356649248648,31.769502521812672,1.000059460652416,20.641999999999896,-10.20652428865651,10.435475711343386,0.1032420313228835,0.283704749014348
2015.4,5.9721777812781145,0.00013735167951728204,1.7371651352656423,1.1371651352656424,32.62544695703433,0.9338749680654803,0.7495368131494882,0.7495368131494614,0.0,1.7371347582845487,0.011395693376307747,32.61405126365802,1.0000598760994432,20.70199999999998,-10.092722366441008,10.609277633558973,0.11712388965374794,0.32584585412536604
2015.5,6.145815126414261,0.00014908837956084396,1.7354751786913685,1.1354751786913684,33.49283091618776,1.0119094171827578,0.810961020408373,0.8109610204083441,0.0,1.735444324264694,0.011779738312419852,33.481051177875344,1.000060291153195,20.761999999999926,-9.979085021304806,10.78291497869512,0.1328722938888825,0.37424653982540906
2015.6,6.319274052071923,0.00016181419934199607,1.7337383754199251,1.133738375419925,34.38327516145158,1.0963785804781252,0.8773120342811923,0.877312034281161,0.0,1.7337070397048322,0.012176063296266193,34.37109909815531,1.0000607057805828,20.82199999999987,-9.865626095647091,10.95637390435278,0.15073821861182185,0.42983659542712677
2015.7,6.492549021362251,0.000175610835485843,1.7319905219692155,1.1319905219692157,35.29739276902418,1.1877672871043894,0.9489751669242038,0.9489751669241698,0.0,1.7319587001630166,0.012585044828583136,35.284807724195595,1.0000611199683718,20.88199999999995,-9.752351126356844,11.12964887364311,0.17100638429011936,0.4936839198423434
2015.8,6.665672531886021,0.00019056996973526022,1.7304347218061196,1.1304347218061197,36.23581313323541,1.286398827215754,1.0263649705983933,1.0263649705983566,0.0,1.7304024032491987,0.013007089765061153,36.22280604347035,1.0000615337942418,20.941999999999897,-9.639227615833018,11.30277238416688,0.1939997947254377,0.5670150361875012
2015.9,6.838642260205931,0.00020678811848828238,1.7289066652562322,1.128906665256232,37.19918236462658,1.3930151164072155,1.1099273771138163,1.1099273771137765,0.0,1.728873843764243,0.013442600393162252,37.18573976423342,1.0000619472526386,21.00199999999998,-9.526257887513191,11.475742112486788,0.22008488460683362,0.6512386536014513
2016.0,7.0114558828831,0.00022436966597334215,1.7273206990661958,1.127320699066196,38.18816375103901,1.5083580702728345,1.2001419870279,1.2001419870278571,0.0,1.7272873709203975,0.013891991039010065,38.17427176,1.0000623603380074,21.061999999999927,-9.413444264835967,11.648555735163958,0.2496773592,0.7479727289
2016.1,7.184111076479831,0.00024342749105004145,1.7257557489860393,1.1257557489860395,39.20343821435167,1.6331696044073878,1.2976457815553972,1.2976457815553508,0.0,1.7257219076653922,0.014355688419264823,39.189082525932406,1.0000627730447949,21.121999999999872,-9.300789071239182,11.821210928760689,0.28360578789106633,0.8592222401247053
2016.2,7.356605517558425,0.00026408364248047147,1.7241263502272153,1.1241263502272154,40.247046120371195,1.7681916344057393,1.4028949660462284,1.4028949660461782,0.0,1.724088886221236,0.016175473254719464,40.230870647116475,1.0000698811530053,21.181999999999952,-9.18829463016067,11.993705369839283,0.3221447198218196,0.9870184157795026
2016.3,7.5289368826800045,0.00028647006626899066,1.7224783787471778,1.1224783787471777,41.31877740690635,1.9141660758618204,1.516485620810097,1.5164856208100428,0.0,1.7224364550863194,0.018424127293208414,41.30035327961314,1.000077253431705,21.241999999999898,-9.075963265039036,12.166036734960862,0.3659206720735531,1.1338223192944568
2016.4,7.701088997314528,0.00031072735683791746,1.7207024052900728,1.120702405290073,42.41903828943233,2.072162556201527,1.6390598916179633,1.6390598916179047,0.0,1.7206559752612933,0.020771645327037902,42.39826664410529,1.0000846180802663,21.30199999999998,-8.963811150404593,12.338188849595387,0.41564529856289273,1.3024610596706998
2016.5,7.8730747594355215,0.0003370115709066572,1.7190669791871147,1.1190669791871146,43.548589456022,2.242629366989063,1.7713088119385316,1.7713088119384683,0.0,1.7190159821007485,0.023222923336909673,43.52536653268509,1.0000919756503448,21.361999999999924,-8.851825388283546,12.51017461171638,0.47212695920786835,1.4961822351615097
2016.6,8.044903490734345,0.00036549131197031396,1.7175355718552296,1.1175355718552298,44.70821166948851,2.4265775180592213,1.9139748323387054,1.913974832338637,0.0,1.7174799442633772,0.025782840337967627,44.682428829150545,1.0000993265406182,21.42199999999987,-8.739996656984667,12.682003343015204,0.5362838612190866,1.7187164746244812
2016.7,8.216574371496986,0.00039634737702049275,1.7159832051908461,1.115983205190846,45.898706245522,2.6253174789767932,2.0678554941337466,2.067855494133673,0.0,1.7159228868309966,0.02845620241322422,45.870250043108776,1.000106670715914,21.48199999999995,-8.628325776222109,12.853674223777844,0.6091589861478572,1.974349280940139
2016.8,8.388086582008256,0.0004297752072186333,1.7143516365559566,1.1143516365559567,47.120895726212815,2.8401597193052006,2.233807353275706,2.233807353275626,0.0,1.7142865688788578,0.031247867936443185,47.08964785827637,1.0001140081410593,21.541999999999895,-8.516813565710784,13.025186434289115,0.6919370453569993,2.2680035600399377
2016.9,8.559439302554534,0.000465986050519503,1.7126327060625814,1.1126327060625816,48.37562446135108,3.0724147086097497,2.412750169401691,2.4127501694016047,0.0,1.7125628303712501,0.03416276596763623,48.341461695383444,1.0001213387808807,21.60199999999998,-8.405460845164587,13.196539154835392,0.7859637395569871,2.60533442487242
2017.0,8.730631713420633,0.0005052082142120993,1.7108559582547773,1.1108559582547775,49.664387859192956,3.3233929164537095,2.605674338465635,2.605674338465542,0.0,1.7107799511728836,0.03783456919295958,49.62655329,1.0001308382749217,21.661999999999924,-8.294268434298434,13.367731565701492,0.8927676355,2.9928381
2017.1,8.901662147629715,0.0005476881950270565,1.709503332376753,1.1095033323767531,50.98837329069485,3.594434078093559,2.8147500226590907,2.81475002265899,0.0,1.709419309390729,0.042566004897977905,50.945807285796874,1.0001433468995231,21.72199999999987,-8.183238000089297,13.538761999910573,0.9901755576603976,3.4405034999509647
2017.2,9.072521088577355,0.0005936900777920365,1.7079961116345679,1.1079961116345678,52.347650186156876,3.8875822596355434,3.0401745925755708,3.040174592575462,0.0,1.7079039615463043,0.047518342732843166,52.30013184342403,1.0001558430914332,21.781999999999954,-8.072379059141738,13.709620940858214,1.0982114449514115,3.9551301933701617
2017.3,9.243255069000472,0.0006435155707521788,1.706652043229596,1.1066520432295959,53.74316023795284,4.203431356623344,3.2831879649067246,3.2831879649066074,0.0,1.7065516265106435,0.05270097219213454,53.69045926576071,1.0001683302536548,21.8419999999999,-7.961645078718567,13.88035492128133,1.2180348913799695,4.546734176182726
2017.4,9.41385687438342,0.000697476507190403,1.705316548839027,1.105316548839027,55.17586905539821,4.544265059886544,3.54512068914948,3.5451206891493534,0.0,1.705207736763426,0.05812241570333043,55.11774663969488,1.0001808078582843,21.90199999999998,-7.851043273335701,14.050956726664278,1.3509320117174732,5.2268296258686
2017.5,9.584319290209002,0.0007559094082211542,1.7039079254331386,1.1039079254331388,56.64742362890595,4.912367060251732,3.8274044649217682,3.8274044649216314,0.0,1.703789391940954,0.06444713395962509,56.58297649494632,1.0001952627528716,21.961999999999925,-7.740580857510064,14.22141914248986,1.4983292459011097,6.00865299778438
2017.6,9.754635101961188,0.0008191773510712516,1.7023985207955121,1.102398520795512,58.15927564405208,5.310021048547787,4.131574246868289,4.131574246868142,0.0,1.7022682246934195,0.07211816359934176,58.08715748045274,1.0002128201839307,22.02199999999987,-7.630265045757824,14.391734954242047,1.6618086696076406,6.907420641586999
2017.7,9.924797095123939,0.0008876719689522919,1.7007985606285794,1.1007985606285795,59.71147164381197,5.73951071560386,4.459266432110606,4.459266432110447,0.0,1.700656336036665,0.08014658510858652,59.63132505870338,1.0002303619745228,22.08199999999995,-7.5201030525951555,14.561896947404797,1.8431249753273748,7.940624951620718
2017.8,10.094798055180064,0.0009618155906650667,1.6991490786053385,1.0991490786053386,61.30508779962527,6.203119752246135,4.81224204021053,4.812242040210358,0.0,1.698994756167933,0.0885455810952891,61.21654221852998,1.0002478873803116,22.141999999999896,-7.410102092538976,14.731897907460922,2.0442243062053627,9.128374815145873
2017.9,10.26459775704754,0.001042047297974031,1.6974177341085217,1.0974177341085216,62.94272668806856,6.703715155505738,5.192400988559846,5.19240098855966,0.0,1.6972485893046692,0.09882648118674808,62.84390020688181,1.0002694785902695,22.201999999999977,-7.300302390671582,14.901697609328398,2.2672651448063283,10.493786984462531
2018.0,10.434234864263455,0.0011288782129818763,1.6957170658409328,1.095717065840933,64.6244715391686,7.243448141624996,5.601759744834315,5.601759744834115,0.0,1.695532261483379,0.10995225916862239,64.51451927999997,1.0002920255442178,22.261999999999922,-7.190665283455611,15.071334716544314,2.514641481,12.063435989999999
2018.1,10.603769316681626,0.0012228772339931903,1.6946908074372518,1.0946908074372517,66.35118298150266,7.825064978889663,6.0458883257342,6.045888325733984,0.0,1.694489908239888,0.12163350751082191,66.22954947399184,1.0003146560731628,22.321999999999868,-7.0811308310373855,15.240869168962485,2.8002085937255794,13.882788652748445
2018.2,10.773192474725134,0.00132462435370654,1.6936046550830932,1.0936046550830933,68.12598907029327,8.452576082729188,6.524243117124231,6.524243117123998,0.0,1.6933842323866504,0.13581767196130556,67.99017139833197,1.0003422180274104,22.38199999999995,-6.9717076729939595,15.410292327005992,3.1182052104136533,15.976527826459042
2018.3,10.942495698815906,0.001434744927071752,1.6924000310690834,1.0924000310690836,69.94826087128791,9.129991868568691,7.039353772617314,7.039353772617063,0.0,1.6921598017257553,0.1506638245256795,69.79759704676223,1.0003697610037834,22.441999999999897,-6.862404448903133,15.579595551096764,3.47231408261343,18.386035239325324
2018.4,11.11167034937741,0.0015539130272356155,1.6910701984691818,1.091070198469182,71.82081900160304,9.861322751839243,7.593964524033056,7.593964524032784,0.0,1.6908074585801955,0.16774836936754411,71.6530706322355,1.0004009897874437,22.501999999999978,-6.75322979834171,15.74877020165827,3.866636181625471,21.158933623986528
2018.5,11.280707786831577,0.001682855026653748,1.689638500393086,1.089638500393086,73.74406463660694,10.65057914796549,8.190989349317821,8.190989349317528,0.0,1.6893520608554775,0.18619519322052724,73.55786944338641,1.0004335171806207,22.561999999999923,-6.644192360887489,15.917807639112436,4.305738192265947,24.35002795744412
2018.6,11.449599371601492,0.0018223534156181537,1.688155574147876,1.088155574147876,75.72057982517997,11.501771472377003,8.833573414861837,8.83357341486152,0.0,1.6878424110698886,0.20727510134766192,75.5133047238323,1.0004700501941957,22.62199999999987,-6.53530077611752,16.08669922388235,4.794705400119639,28.022388654603596
2018.7,11.618275779670801,0.001973194419590435,1.6868086307051517,1.0868086307051519,77.75078080403215,12.417491133918894,9.52505812339765,9.52505812339731,0.0,1.6864672330960055,0.2300582292243547,77.52072257480779,1.0005081516876515,22.681999999999952,-6.426624368048293,16.255375631951658,5.339200584753554,32.24859812408735
2018.8,11.786877006271308,0.0021364209323256086,1.6852307080276292,1.085230708027629,79.83744625134258,13.40687328110695,10.269050178925154,10.269050178924786,0.0,1.6848577568365526,0.25594136954985913,79.58150488179272,1.0005506178554604,22.741999999999898,-6.318023141447732,16.423976858552166,5.9455296009457435,37.11218532391987
2018.9,11.955248500370267,0.0023128709929693477,1.68359636769113,1.08359636769113,81.98162300767808,14.473558587533569,11.069386747179196,11.0693867471788,0.0,1.683189246353062,0.28455274185860446,81.69707026581948,1.0005962437319769,22.80199999999998,-6.2096516473488546,16.592348352651126,6.620714407447635,42.709276670499946
2019.0,12.123201756415263,0.0025033676814325135,1.6821159460447337,1.0821159460447338,84.18497159426518,15.620414400968347,11.930181349879636,11.93018134987921,0.0,1.6816718516372777,0.3160965342651849,83.86887506,1.000645102799103,22.861999999999924,-6.101698391303804,16.76030160869612,7.372574389,49.150495930000005
2019.1,12.290548268855025,0.002708741267236753,1.6701056563906262,1.0701056563906264,86.44943623785267,16.850308069188067,12.726682284662221,12.726682284661766,0.0,1.6696268779214143,0.3510219236216727,86.098414314231,1.0006977255896754,22.92199999999987,-5.994351878863988,16.92764812113588,8.300014693555152,55.45576432339559
2019.2,12.457099532138276,0.0029298208340773984,1.6587465675641422,1.058746567564142,88.77697172663704,18.16610693997026,13.574835612203657,13.574835612203172,0.0,1.658230236214524,0.3897489086108692,88.38722281802617,1.0007545226446115,22.981999999999953,-5.887800615580819,17.094199384419134,9.344123270703832,62.56990369075283
2019.3,12.622667040712612,0.0031674244570228834,1.6481379702727796,1.0481379702727798,91.16960193378611,19.57067836108339,14.477881943482313,14.477881943481796,0.0,1.6475808538984782,0.4327257705318459,90.73687616325427,1.0008158912564142,23.0419999999999,-5.782233107006428,17.25976689299347,10.519576521458742,70.59667999593968
2019.4,12.787065625312476,0.0034223532235695404,1.6383176986285344,1.0383176986285343,93.62910948629623,21.06761130313664,15.43925183333824,15.439251833337687,0.0,1.6377166061751676,0.4801176595373562,93.14899182675887,1.0008816469652493,23.10199999999998,-5.677834522406647,17.424165477593334,11.842897079259144,79.65317081328747
2019.5,12.950426112941225,0.0036959242959111673,1.6291927090367135,1.0291927090367137,96.15781475469365,22.6631767620749,16.46259083630196,16.46259083630137,0.0,1.6285439527645234,0.5325844709240215,95.62523028376962,1.0009524837671204,23.161999999999924,-5.574474034777843,17.587525965222085,13.33268605858652,89.87147300657647
2019.6,13.112922228302006,0.003989661002818028,1.6207461260324219,1.020746126032422,98.75781313314619,24.362518449888526,17.551757851785474,17.551757851784846,0.0,1.6200458590011837,0.5905169821520388,98.16729615099415,1.0010285322689392,23.22199999999987,-5.471977919417007,17.750022080582866,15.00988451956955,101.40062947782168
2019.7,13.274601768547143,0.004304996936344969,1.6128536564471854,1.0128536564471855,101.43130705748223,26.17375093581117,18.710843356883945,18.710843356883277,0.0,1.6120978978851412,0.6543676974396107,100.77693936004262,1.0011099872789841,23.281999999999954,-5.3702983791719525,17.911701620828,16.898067823758495,114.40880308870531
2019.8,13.435512530827861,0.004643471728643223,1.6054306561212952,1.0054306561212953,104.18059134599476,28.10498878906402,19.94418236625503,19.944182366254317,0.0,1.604615256843687,0.724634983950807,103.45595636204395,1.0011970711935296,23.3419999999999,-5.26938761689118,18.07261238310872,19.02377701866916,129.0857294633407
2019.9,13.595702312296849,0.00500673968485311,1.5984236114840327,0.9984236114840327,107.00888381259135,30.164346578885294,21.25638768255352,21.25638768255276,0.0,1.597543316357518,0.8026924482452671,106.20619136434608,1.0012913573833813,23.40199999999998,-5.169197835422274,18.232802164577706,21.41689190922227,145.64548444902312
2020.0,13.755218910105334,0.005396579173503341,1.5918000985120764,0.9918000985120764,109.91798832757442,32.35993887449506,22.652312116623953,22.652312116623143,0.0,1.590850217015147,0.8884507275744227,109.0295376,1.0013919395323196,23.461999999999925,-5.069681237613734,18.392318762386193,24.111051059999998,164.3296066
2020.1,13.914110121405638,0.005814902841966126,1.5859378391842582,0.9859378391842583,112.91128027717528,34.69988024512723,24.146723433548807,24.146723433547944,0.0,1.5849121392759462,0.9833416467693326,111.92793863040595,1.0015002768866692,23.52199999999987,-4.9707900263133755,18.551209973686497,27.32317518513693,185.55829163918145
2020.2,14.072482239234239,0.006263940792653447,1.5800050472264253,0.9800050472264253,115.99149414448637,37.208651458102615,25.736704726657823,25.736704726656903,0.0,1.5788979159390364,1.088104459261487,114.90338968522488,1.0016166233198867,23.581999999999955,-4.872417908484858,18.709582091515095,30.9632251344042,209.52937397259646
2020.3,14.230226245045522,0.0067454514817367845,1.5747470644351358,0.9747470644351359,119.16155460601314,39.867957434193315,27.42815651940344,27.42815651940246,0.0,1.57355172115086,1.2036155721281432,117.957939033885,1.0017413583983246,23.6419999999999,-4.77467390267352,18.86732609732638,35.08821007175791,236.59712626965032
2020.4,14.387394534045002,0.007261768525260624,1.5699793449814434,0.9699793449814434,122.42469783412983,42.69195447034799,29.227335256632294,29.22733525663125,0.0,1.568688581525743,1.3310084378478706,121.09368939628196,1.001875138720834,23.70199999999998,-4.677505613674121,19.024494386325863,39.762734040006656,267.1615874077567
2020.5,14.54405022412189,0.007815444632922695,1.5655197050197074,0.9655197050197074,125.78425181269836,45.69712421029631,31.140867666522887,31.140867666521775,0.0,1.5641259771288294,1.4714524224853278,124.31279939021303,1.0020185545378262,23.761999999999926,-4.58084992359718,19.181150076402748,45.06000776621098,301.67447471388994
2020.6,14.70025643316646,0.008409239404678564,1.5612407575228806,0.9612407575228806,129.2442217448706,48.89994829778698,33.17579007020361,33.175790070202424,0.0,1.5597356687625916,1.6267367274735278,127.61748501739707,1.002172907152899,23.82199999999987,-4.484643714552554,19.33735628544732,51.06299526204949,340.64585997163124
