year_decimal,horizon_minutes
2022.7090163934727,0.9905190854075908
2022.7117486339098,0.9921843947724139
2022.714480874347,0.9938506311526907
2022.717213114784,0.9955177955812095
2022.7199453552212,0.9971858890924857
2022.7226775956583,0.9988549127227662
2022.7254098360954,1.0005248675100316
2022.7281420765325,1.002195754494002
2022.7308743169697,1.0038675747161399
2022.7336065574068,1.005540329219654
2022.736338797844,1.0072140190495038
2022.739071038281,1.0088886452524026
2022.7418032787182,1.010564208876822
2022.7445355191553,1.012240710972996
2022.7472677595924,1.0139181525929242
2022.7500000000296,1.0155965347903768
2022.7527322404667,1.0172758586208972
2022.7554644809038,1.0189561251418082
2022.758196721341,1.0206373354122134
2022.760928961778,1.0223194904930029
2022.7636612022152,1.0240025914468562
2022.7663934426523,1.025686639338248
2022.7691256830894,1.0273716352334503
2022.7718579235266,1.0290575802005377
2022.7745901639637,1.0307444753093904
2022.7773224044008,1.0324839625113493
2022.780054644838,1.0343893224308143
2022.782786885275,1.0362957579659728
2022.7855191257122,1.0382032703320974
2022.7882513661493,1.040111860746522
2022.7909836065865,1.0420215304286464
2022.7937158470236,1.0439322805999405
2022.7964480874607,1.045844112483949
2022.7991803278978,1.0477570273062962
2022.801912568335,1.0496710262946913
2022.804644808772,1.0515861106789326
2022.8073770492092,1.0535022816909119
2022.8101092896463,1.0554195405646194
2022.8128415300835,1.0573378885361495
2022.8155737705206,1.0592573268437038
2022.8183060109577,1.061177856727598
2022.8210382513948,1.0630994794302646
2022.823770491832,1.0650221961962594
2022.826502732269,1.066946008272265
2022.8292349727062,1.0688709169070976
2022.8319672131433,1.070796923351709
2022.8346994535805,1.0727240288591937
2022.8374316940176,1.0746522346847933
2022.8401639344547,1.0765815420859013
2022.8428961748918,1.0785119523220676
2022.845628415329,1.080443466655004
2022.848360655766,1.0823760863485892
2022.8510928962032,1.0843098126688726
2022.8538251366404,1.0862446468840818
2022.8565573770775,1.0881805902646247
2022.8592896175146,1.090117644083096
2022.8620218579517,1.0920558096142825
2022.8647540983889,1.0939950881351672
2022.867486338826,1.0959354809249353
2022.870218579263,1.0978769892649782
2022.8729508197002,1.0998196144388996
2022.8756830601374,1.1017633577325203
2022.8784153005745,1.103708220433882
2022.8811475410116,1.105654203833255
2022.8838797814487,1.1076013092231412
2022.8866120218859,1.1095495378982798
2022.889344262323,1.1114988911556534
2022.8920765027601,1.113449370294492
2022.8948087431972,1.1154009766162782
2022.8975409836344,1.1173537114247534
2022.9002732240715,1.1193075760259223
2022.9030054645086,1.1212625717280587
2022.9057377049458,1.123218699841709
2022.9084699453829,1.1251759616797001
2022.91120218582,1.1271343585571434
2022.9139344262571,1.1290938917914395
2022.9166666666943,1.131054562702285
2022.9193989071314,1.1330163726116758
2022.9221311475685,1.1349793228439147
2022.9248633880056,1.1369434147256152
2022.9275956284428,1.1389086495857073
2022.9303278688799,1.140875028755443
2022.933060109317,1.1428425535684026
2022.9357923497541,1.1448112253604976
2022.9385245901913,1.1467810454699792
2022.9412568306284,1.1489906717151697
2022.9439890710655,1.1512200333739193
2022.9467213115026,1.1534506976894465
2022.9494535519398,1.1556826661851969
2022.952185792377,1.15791594038729
2022.954918032814,1.1601505218245263
2022.9576502732511,1.1623864120283922
2022.9603825136883,1.1646236125330685
2022.9631147541254,1.1668621248754338
2022.9658469945625,1.1691019505950744
2022.9685792349997,1.1713430912342877
2022.9713114754368,1.1735855483380895
2022.974043715874,1.1758293234542212
2022.976775956311,1.178074418133155
2022.9795081967482,1.180320833928101
2022.9822404371853,1.182568572395014
2022.9849726776224,1.1848176350925987
2022.9877049180595,1.1870680235823174
2022.9904371584967,1.1893197394283967
2022.9931693989338,1.191572784197832
2022.995901639371,1.1938271594603966
2022.998633879808,1.1960828667886467
2023.0013661202452,1.1983399077579286
2023.0040983606823,1.2005982839463851
2023.0068306011194,1.2028579969349622
2023.0095628415565,1.205119048307415
2023.0122950819937,1.2073814396503157
2023.0150273224308,1.20964517255306
2023.017759562868,1.2119102486078723
2023.020491803305,1.2141766694098148
2023.0232240437422,1.2164444365567921
2023.0259562841793,1.2187135516495589
2023.0286885246164,1.2209840162917274
2023.0314207650536,1.2232558320897728
2023.0341530054907,1.2255290006530415
2023.0368852459278,1.2278035235937559
2023.039617486365,1.230079402527024
2023.042349726802,1.2323566390708443
2023.0450819672392,1.2346352348461123
2023.0478142076763,1.2369151914766303
2023.0505464481134,1.2391965105891107
2023.0532786885506,1.241479193813186
2023.0560109289877,1.2437632427814134
2023.0587431694248,1.2460486591292839
2023.061475409862,1.2483354444952273
2023.064207650299,1.250623600520621
2023.0669398907362,1.2529131288497966
2023.0696721311733,1.255204031130046
2023.0724043716104,1.2574963090116291
2023.0751366120476,1.259789964147782
2023.0778688524847,1.2620849981947226
2023.0806010929218,1.2643814128116588
2023.083333333359,1.266679209660795
2023.086065573796,1.2689783904073397
2023.0887978142332,1.271278956719513
2023.0915300546703,1.2735809102685531
2023.0942622951075,1.2758842527287249
2023.0969945355446,1.2783731215310274
2023.0997267759817,1.2809853170395207
2023.1024590164188,1.283599091506245
2023.105191256856,1.2862144468414662
2023.107923497293,1.2888313849589201
2023.1106557377302,1.2914499077758197
2023.1133879781673,1.2940700172128636
2023.1161202186045,1.2966917151942452
2023.1188524590416,1.2993150036476602
2023.1215846994787,1.3019398845043164
2023.1243169399158,1.3045663596989412
2023.127049180353,1.3071944311697903
2023.12978142079,1.3098241008586564
2023.1325136612272,1.3124553707108781
2023.1352459016643,1.3150882426753483
2023.1379781421015,1.3177227187045226
2023.1407103825386,1.3203588007544287
2023.1434426229757,1.322996490784674
2023.1461748634129,1.325635790758456
2023.14890710385,1.328276702642569
2023.151639344287,1.3309192284074147
2023.1543715847242,1.3335633700270106
2023.1571038251614,1.336209129478998
2023.1598360655985,1.3388565087446505
2023.1625683060356,1.3415055098088862
2023.1653005464727,1.3441561346602722
2023.1680327869099,1.3468083852910364
2023.170765027347,1.349462263697076
2023.1734972677841,1.3521177718779656
2023.1762295082212,1.3547749118369674
2023.1789617486584,1.35743368558104
2023.1816939890955,1.360094095120847
2023.1844262295326,1.3627561424707653
2023.1871584699697,1.3654198296488966
2023.1898907104069,1.3680851586770757
2023.192622950844,1.3707521315808782
2023.1953551912811,1.3734207503896314
2023.1980874317182,1.376091017136423
2023.2008196721554,1.3787629338581107
2023.2035519125925,1.3814365025953301
2023.2062841530296,1.3841117253925073
2023.2090163934668,1.386788604297864
2023.2117486339039,1.389467141363431
2023.214480874341,1.3921473386450545
2023.2172131147781,1.3948291982024072
2023.2199453552153,1.3975127220989978
2023.2226775956524,1.40019791240218
2023.2254098360895,1.4028847711831616
2023.2281420765266,1.4055733005170152
2023.2308743169638,1.4082635024826877
2023.233606557401,1.4109553791630094
2023.236338797838,1.413648932644703
2023.2390710382751,1.4163441650183954
2023.2418032787123,1.419041078378626
2023.2445355191494,1.4217396748238558
2023.2472677595865,1.4245104031684193
2023.2500000000236,1.4275773636063682
2023.2527322404608,1.4306462416589998
2023.255464480898,1.4337170397261638
2023.258196721335,1.436789760212219
2023.2609289617722,1.4398644055260434
2023.2636612022093,1.4429409780810465
2023.2663934426464,1.4460194802951793
2023.2691256830835,1.4490999145909476
2023.2718579235207,1.4521822833954212
2023.2745901639578,1.4552665891402472
2023.277322404395,1.458352834261661
2023.280054644832,1.4614410212004978
2023.2827868852692,1.4645311524022036
2023.2855191257063,1.467623230316848
2023.2882513661434,1.470717257399134
2023.2909836065805,1.4738132361084126
2023.2937158470177,1.4769111689086911
2023.2964480874548,1.4800110582686483
2023.299180327892,1.4831129066616433
2023.301912568329,1.4862167165657292
2023.3046448087662,1.489322490463664
2023.3073770492033,1.492430230842924
2023.3101092896404,1.4955399401957132
2023.3128415300775,1.4986516210189784
2023.3155737705147,1.501765275814419
2023.3183060109518,1.5048809070884992
2023.321038251389,1.5079985173524613
2023.323770491826,1.511118109122337
2023.3265027322632,1.5142396849189599
2023.3292349727003,1.5173632472679772
2023.3319672131374,1.5204887986998625
2023.3346994535746,1.523616341749929
2023.3374316940117,1.5267458789583395
2023.3401639344488,1.52987741287012
2023.342896174886,1.5330109460351735
2023.345628415323,1.5361464810082899
