time,cumulative_progress,automation_fraction,progress_rate,software_progress_rate,coding_labor,research_stock,research_effort,experiment_capacity,human_only_progress_rate,ai_labor_contribution,human_labor_contribution,ai_software_progress_multiplier
2017.1,9.177111461809377,0.0005244140039967171,1.766905033795462,1.1095753944554625,50.98637435663982,3.594575519287451,2.8147400162838765,2.814740016283694,1.7668231999731514,0.04056707084294686,50.945807285796874,1.0001366188918526
2017.2,9.353742717855573,0.0005696419799428536,1.7659507519859996,1.1081145350059993,52.345695780978794,3.8875727654896663,3.04016419754848,3.040164197548283,1.7658592694189301,0.045563937554760514,52.30013184342403,1.0001494362995247
2017.3,9.530299237336681,0.0006187467809315183,1.765130026284254,1.1067872316642542,53.74125535146093,4.203357466626719,3.283177201695793,3.2831772016955805,1.7650291408241707,0.05079608570022032,53.69045926576071,1.00016224839924
2017.4,9.706773777461812,0.0006720561700844014,1.764300470599042,1.1054510983390413,55.17401894161581,4.544187798828595,3.545109585611155,3.545109585610925,1.7641904380758415,0.05627230192093435,55.11774663969488,1.0001750546652612
2017.5,9.883159095438472,0.0007299249913484524,1.7633885855231655,1.1040326356231656,56.64497815788817,4.9123219382222905,3.8273888786879393,3.827388878687691,1.7632696690875704,0.062001662941845836,56.58297649494632,1.0001878545718317
2017.6,10.059447948475372,0.0007927373283350919,1.76237618480079,1.1025136572607903,58.15684678193433,5.310018060937089,4.131557810165731,4.131557810165463,1.7622455891299844,0.06968930148158847,58.08715748045274,1.0002056535416386
2017.7,10.235633093781217,0.0008609088257346499,1.7612777361898218,1.1009086310098215,59.709144597023084,5.739534343102544,4.459249714403558,4.459249714403269,1.7611355354427647,0.07781953831970156,59.63132505870338,1.0002236743057549
2017.8,10.411707288563518,0.0009348891843826297,1.7601378211103405,1.0992621382903407,61.30287161740208,6.203128960845247,4.812225141126991,4.812225141126679,1.7599842265345294,0.08632939887210256,61.21654221852998,1.0002416839494694
2017.9,10.588035879132008,0.0010153419329156936,1.7588968105495693,1.0975145500895689,62.940044246400156,6.703818754253661,5.192379281958296,5.192379281957959,1.758730485047298,0.09614403951834305,62.84390020688181,1.0002621654090345
2018.0,10.763939063067848,0.0011024915969978513,1.7577273657669399,1.09583852766694,64.62196233369644,7.243398602406579,5.6017382010309875,5.601738201030624,1.7575467547134926,0.10744305369647122,64.51451927999997,1.0002853624856378
2018.1,10.93895724580334,0.0011966176113318173,1.7473895427152886,1.09481716570528,66.34878083992554,7.824977410361447,6.04586643216542,6.045866432165028,1.7465438394627046,0.11923136593370032,66.22954947399184,1.0003084432287035
2018.2,11.113049774695241,0.001298207646911456,1.7369806267847925,1.0937247108647967,68.12323104024239,8.452525274678262,6.524216438652088,6.524216438651665,1.7356171951485846,0.13305964191042108,67.99017139833197,1.0003352707854318
2018.3,11.286175997099125,0.0014077746135679383,1.7264506158837913,1.0925111610537872,69.94559297943937,9.13001229191269,7.0393263887329764,7.03932638873252,1.7247162178198274,0.14799593267713362,69.79759704676223,1.0003632155917632
2018.4,11.458295260372138,0.0015258568879560563,1.7157965096582206,1.0911735159182292,71.81770768923745,9.861408558626348,7.593930643551028,7.593930643550536,1.7138348310739144,0.1646370570019542,71.6530706322355,1.0003935558075032
2018.5,11.629366911869862,0.0016530183910985707,1.7050469929938186,1.0897404603438186,73.74092784997451,10.65068417137443,8.190953117778692,8.190953117778161,1.702999535367855,0.18305840658810268,73.55786944338641,1.0004262173602927
